user_id,event_type,timestamp,device
User_119,cart,2021-01-08 19:00:00,Desktop
User_46,purchase,2021-01-08 20:00:00,Desktop
User_69,view,2021-01-08 20:00:00,Mobile
User_46,purchase,2021-01-08 20:00:00,Desktop
User_155,purchase,2021-01-08 20:00:00,Desktop
User_198,view,2021-01-08 20:00:00,Desktop
User_43,purchase,2021-01-08 20:00:00,Desktop
User_104,cart,2021-01-08 21:00:00,Mobile
User_28,cart,2021-01-08 21:00:00,Mobile
User_131,purchase,2021-01-08 21:00:00,Desktop
User_26,purchase,2021-01-08 21:00:00,Mobile
User_9,view,2021-01-08 22:00:00,Mobile
User_89,cart,2021-01-08 22:00:00,Desktop
User_12,purchase,2021-01-08 22:00:00,Desktop
User_200,cart,2021-01-08 22:00:00,Mobile
User_186,view,2021-01-08 22:00:00,Mobile
User_137,cart,2021-01-08 22:00:00,Mobile
User_182,view,2021-01-08 22:00:00,Mobile
User_34,purchase,2021-01-08 22:00:00,Mobile
User_104,view,2021-01-08 23:00:00,Desktop
User_51,purchase,2021-01-08 23:00:00,Mobile
User_95,purchase,2021-01-08 23:00:00,Mobile
User_39,view,2021-01-08 23:00:00,Desktop
User_190,view,2021-01-08 23:00:00,Mobile
User_119,view,2021-01-08 23:00:00,Mobile
User_148,cart,2021-01-09 00:00:00,Mobile
User_199,cart,2021-01-09 00:00:00,Desktop
User_104,purchase,2021-01-09 00:00:00,Mobile
User_112,view,2021-01-09 00:00:00,Desktop
User_187,cart,2021-01-09 00:00:00,Mobile
User_30,cart,2021-01-09 00:00:00,Desktop
User_80,purchase,2021-01-09 00:00:00,Desktop
User_196,purchase,2021-01-09 00:00:00,Mobile
User_172,cart,2021-01-09 01:00:00,Desktop
User_38,cart,2021-01-09 01:00:00,Mobile
User_73,view,2021-01-09 01:00:00,Mobile
User_4,view,2021-01-09 01:00:00,Desktop
User_112,view,2021-01-09 01:00:00,Desktop
User_149,purchase,2021-01-09 01:00:00,Desktop
User_158,purchase,2021-01-09 01:00:00,Desktop
User_137,purchase,2021-01-09 01:00:00,Desktop
User_165,purchase,2021-01-09 01:00:00,Mobile
User_3,cart,2021-01-09 02:00:00,Mobile
User_200,purchase,2021-01-09 02:00:00,Mobile
User_1,purchase,2021-01-09 03:00:00,Desktop
User_59,purchase,2021-01-09 03:00:00,Desktop
User_71,purchase,2021-01-09 03:00:00,Mobile
User_24,cart,2021-01-09 03:00:00,Desktop
User_13,cart,2021-01-09 04:00:00,Mobile
User_116,cart,2021-01-09 04:00:00,Mobile
User_87,view,2021-01-09 04:00:00,Mobile
User_4,cart,2021-01-09 04:00:00,Mobile
User_63,view,2021-01-09 04:00:00,Desktop
User_158,cart,2021-01-09 04:00:00,Mobile
User_86,purchase,2021-01-09 04:00:00,Mobile
User_13,purchase,2021-01-09 04:00:00,Mobile
User_183,purchase,2021-01-09 05:00:00,Desktop
User_52,cart,2021-01-09 05:00:00,Mobile
User_155,cart,2021-01-09 05:00:00,Mobile
User_4,purchase,2021-01-09 05:00:00,Desktop
User_22,purchase,2021-01-09 05:00:00,Mobile
User_138,purchase,2021-01-09 05:00:00,Mobile
User_100,view,2021-01-09 05:00:00,Desktop
User_166,cart,2021-01-09 06:00:00,Mobile
User_109,view,2021-01-09 06:00:00,Mobile
User_174,purchase,2021-01-09 06:00:00,Desktop
User_198,cart,2021-01-09 06:00:00,Desktop
User_62,purchase,2021-01-09 06:00:00,Mobile
User_124,purchase,2021-01-09 06:00:00,Mobile
User_196,cart,2021-01-09 06:00:00,Desktop
User_157,view,2021-01-09 06:00:00,Desktop
User_64,purchase,2021-01-09 06:00:00,Desktop
User_105,view,2021-01-09 07:00:00,Mobile
User_200,cart,2021-01-09 07:00:00,Desktop
User_69,view,2021-01-09 07:00:00,Mobile
User_125,view,2021-01-09 07:00:00,Mobile
User_9,purchase,2021-01-09 07:00:00,Mobile
User_54,purchase,2021-01-09 07:00:00,Mobile
User_37,cart,2021-01-09 07:00:00,Desktop
User_51,purchase,2021-01-09 07:00:00,Desktop
User_130,cart,2021-01-09 08:00:00,Mobile
User_169,purchase,2021-01-09 08:00:00,Desktop
User_27,cart,2021-01-09 09:00:00,Desktop
User_197,view,2021-01-09 09:00:00,Desktop
User_101,view,2021-01-09 09:00:00,Desktop
User_48,purchase,2021-01-09 09:00:00,Mobile
User_76,purchase,2021-01-09 09:00:00,Mobile
User_183,purchase,2021-01-09 09:00:00,Desktop
User_38,cart,2021-01-09 09:00:00,Mobile
User_130,cart,2021-01-09 09:00:00,Desktop
User_88,purchase,2021-01-09 10:00:00,Mobile
User_37,cart,2021-01-09 10:00:00,Desktop
User_27,purchase,2021-01-09 10:00:00,Desktop
User_147,purchase,2021-01-09 10:00:00,Desktop
User_199,view,2021-01-09 10:00:00,Mobile
User_46,view,2021-01-09 10:00:00,Mobile
User_107,cart,2021-01-09 10:00:00,Mobile
User_196,view,2021-01-09 10:00:00,Mobile
User_196,view,2021-01-09 11:00:00,Mobile
User_109,purchase,2021-01-09 11:00:00,Mobile
User_164,purchase,2021-01-09 11:00:00,Mobile
User_94,purchase,2021-01-09 11:00:00,Desktop
User_75,purchase,2021-01-09 11:00:00,Mobile
User_133,cart,2021-01-09 11:00:00,Desktop
User_99,purchase,2021-01-09 11:00:00,Desktop
User_13,purchase,2021-01-09 11:00:00,Desktop
User_94,cart,2021-01-09 11:00:00,Desktop
User_37,cart,2021-01-09 11:00:00,Desktop
User_200,purchase,2021-01-09 11:00:00,Mobile
User_95,purchase,2021-01-09 12:00:00,Desktop
User_181,cart,2021-01-09 12:00:00,Mobile
User_51,cart,2021-01-09 12:00:00,Desktop
User_156,cart,2021-01-09 12:00:00,Mobile
User_90,cart,2021-01-09 12:00:00,Desktop
User_174,view,2021-01-09 12:00:00,Desktop
User_107,view,2021-01-09 12:00:00,Desktop
User_79,view,2021-01-09 12:00:00,Mobile
User_96,cart,2021-01-09 12:00:00,Mobile
User_6,view,2021-01-09 13:00:00,Mobile
User_162,view,2021-01-09 13:00:00,Mobile
User_136,view,2021-01-09 13:00:00,Desktop
User_70,cart,2021-01-09 13:00:00,Desktop
User_40,purchase,2021-01-09 13:00:00,Desktop
User_136,purchase,2021-01-09 13:00:00,Mobile
User_131,cart,2021-01-09 13:00:00,Desktop
User_134,purchase,2021-01-09 13:00:00,Mobile
User_197,cart,2021-01-09 14:00:00,Desktop
User_107,purchase,2021-01-09 14:00:00,Desktop
User_174,purchase,2021-01-09 14:00:00,Desktop
User_161,purchase,2021-01-09 14:00:00,Desktop
User_7,view,2021-01-09 15:00:00,Desktop
User_156,cart,2021-01-09 15:00:00,Mobile
User_99,cart,2021-01-09 15:00:00,Mobile
User_104,view,2021-01-09 15:00:00,Mobile
User_7,view,2021-01-09 15:00:00,Desktop
User_42,view,2021-01-09 15:00:00,Desktop
User_191,purchase,2021-01-09 15:00:00,Mobile
User_5,purchase,2021-01-09 15:00:00,Desktop
User_88,view,2021-01-09 15:00:00,Mobile
User_181,purchase,2021-01-09 15:00:00,Mobile
User_105,view,2021-01-09 15:00:00,Desktop
User_131,cart,2021-01-09 16:00:00,Desktop
User_47,view,2021-01-09 16:00:00,Desktop
User_186,view,2021-01-09 16:00:00,Desktop
User_23,purchase,2021-01-09 16:00:00,Mobile
User_190,cart,2021-01-09 16:00:00,Mobile
User_189,purchase,2021-01-09 17:00:00,Desktop
User_69,purchase,2021-01-09 17:00:00,Mobile
User_9,purchase,2021-01-09 17:00:00,Mobile
User_73,view,2021-01-09 17:00:00,Desktop
User_11,cart,2021-01-09 17:00:00,Desktop
User_48,view,2021-01-09 17:00:00,Mobile
User_157,view,2021-01-09 17:00:00,Desktop
User_94,cart,2021-01-09 17:00:00,Mobile
User_108,cart,2021-01-09 17:00:00,Desktop
User_165,cart,2021-01-09 18:00:00,Mobile
User_87,purchase,2021-01-09 18:00:00,Mobile
User_3,purchase,2021-01-09 18:00:00,Desktop
User_123,purchase,2021-01-09 18:00:00,Mobile
User_25,purchase,2021-01-09 18:00:00,Desktop
User_22,view,2021-01-09 18:00:00,Mobile
User_24,cart,2021-01-09 18:00:00,Desktop
User_175,cart,2021-01-09 18:00:00,Desktop
User_74,purchase,2021-01-09 18:00:00,Mobile
User_13,view,2021-01-09 18:00:00,Desktop
User_66,view,2021-01-09 19:00:00,Desktop
User_60,cart,2021-01-09 19:00:00,Desktop
User_119,view,2021-01-09 19:00:00,Mobile
User_4,cart,2021-01-09 19:00:00,Mobile
User_1,cart,2021-01-09 19:00:00,Mobile
User_133,view,2021-01-09 19:00:00,Desktop
User_125,cart,2021-01-09 19:00:00,Desktop
User_112,view,2021-01-09 19:00:00,Desktop
User_118,cart,2021-01-09 19:00:00,Mobile
User_157,view,2021-01-09 19:00:00,Desktop
User_145,view,2021-01-09 19:00:00,Desktop
User_23,purchase,2021-01-09 19:00:00,Mobile
User_137,cart,2021-01-09 19:00:00,Mobile
User_98,view,2021-01-09 19:00:00,Mobile
User_40,cart,2021-01-09 20:00:00,Desktop
User_170,cart,2021-01-09 20:00:00,Desktop
User_74,cart,2021-01-09 20:00:00,Mobile
User_32,cart,2021-01-09 20:00:00,Desktop
User_89,cart,2021-01-09 20:00:00,Mobile
User_154,view,2021-01-09 20:00:00,Mobile
User_46,cart,2021-01-09 20:00:00,Mobile
User_149,view,2021-01-09 21:00:00,Desktop
User_41,view,2021-01-09 21:00:00,Mobile
User_8,view,2021-01-09 21:00:00,Mobile
User_35,view,2021-01-09 22:00:00,Mobile
User_199,view,2021-01-09 22:00:00,Mobile
User_91,cart,2021-01-09 22:00:00,Mobile
User_23,purchase,2021-01-09 22:00:00,Mobile
User_70,cart,2021-01-09 23:00:00,Mobile
User_173,view,2021-01-09 23:00:00,Mobile
User_149,view,2021-01-09 23:00:00,Desktop
User_162,cart,2021-01-09 23:00:00,Mobile
User_122,purchase,2021-01-09 23:00:00,Mobile
User_158,view,2021-01-09 23:00:00,Mobile
User_94,cart,2021-01-10 00:00:00,Desktop
User_45,purchase,2021-01-10 00:00:00,Mobile
User_87,view,2021-01-10 00:00:00,Desktop
User_141,purchase,2021-01-10 00:00:00,Mobile
User_57,cart,2021-01-10 00:00:00,Mobile
User_151,purchase,2021-01-10 00:00:00,Mobile
User_33,view,2021-01-10 00:00:00,Mobile
User_72,view,2021-01-10 01:00:00,Mobile
User_135,cart,2021-01-10 01:00:00,Mobile
User_192,purchase,2021-01-10 01:00:00,Mobile
User_107,cart,2021-01-10 01:00:00,Mobile
User_167,cart,2021-01-10 01:00:00,Desktop
User_12,purchase,2021-01-10 02:00:00,Desktop
User_78,purchase,2021-01-10 02:00:00,Desktop
User_136,view,2021-01-10 02:00:00,Desktop
User_75,purchase,2021-01-10 02:00:00,Mobile
User_46,purchase,2021-01-10 02:00:00,Mobile
User_96,purchase,2021-01-10 02:00:00,Desktop
User_169,view,2021-01-10 03:00:00,Desktop
User_169,view,2021-01-10 03:00:00,Mobile
User_144,purchase,2021-01-10 04:00:00,Mobile
User_164,cart,2021-01-10 04:00:00,Desktop
User_36,purchase,2021-01-10 04:00:00,Mobile
User_186,purchase,2021-01-10 04:00:00,Desktop
User_65,purchase,2021-01-10 04:00:00,Mobile
User_136,view,2021-01-10 04:00:00,Desktop
User_142,purchase,2021-01-10 04:00:00,Mobile
User_188,purchase,2021-01-10 04:00:00,Mobile
User_137,view,2021-01-10 05:00:00,Desktop
User_36,view,2021-01-10 05:00:00,Mobile
User_33,cart,2021-01-10 05:00:00,Mobile
User_110,cart,2021-01-10 05:00:00,Mobile
User_186,cart,2021-01-10 05:00:00,Mobile
User_71,view,2021-01-10 05:00:00,Desktop
User_136,cart,2021-01-10 05:00:00,Desktop
User_61,purchase,2021-01-10 06:00:00,Desktop
User_67,cart,2021-01-10 06:00:00,Mobile
User_93,cart,2021-01-10 06:00:00,Mobile
User_8,purchase,2021-01-10 06:00:00,Mobile
User_116,view,2021-01-10 06:00:00,Desktop
User_192,purchase,2021-01-10 06:00:00,Desktop
User_96,cart,2021-01-10 06:00:00,Desktop
User_77,purchase,2021-01-10 06:00:00,Mobile
User_32,purchase,2021-01-10 07:00:00,Mobile
User_21,view,2021-01-10 07:00:00,Mobile
User_128,cart,2021-01-10 07:00:00,Mobile
User_141,view,2021-01-10 07:00:00,Desktop
User_140,purchase,2021-01-10 07:00:00,Desktop
User_101,view,2021-01-10 07:00:00,Mobile
User_192,view,2021-01-10 07:00:00,Desktop
User_15,view,2021-01-10 07:00:00,Desktop
User_20,view,2021-01-10 07:00:00,Desktop
User_182,view,2021-01-10 07:00:00,Desktop
User_6,view,2021-01-10 07:00:00,Mobile
User_19,cart,2021-01-10 08:00:00,Desktop
User_130,purchase,2021-01-10 08:00:00,Desktop
User_196,cart,2021-01-10 08:00:00,Mobile
User_80,purchase,2021-01-10 08:00:00,Desktop
User_189,view,2021-01-10 08:00:00,Desktop
User_151,view,2021-01-10 08:00:00,Desktop
User_180,view,2021-01-10 08:00:00,Desktop
User_65,cart,2021-01-10 08:00:00,Desktop
User_82,cart,2021-01-10 09:00:00,Desktop
User_107,purchase,2021-01-10 09:00:00,Desktop
User_13,purchase,2021-01-10 09:00:00,Desktop
User_144,view,2021-01-10 09:00:00,Mobile
User_135,view,2021-01-10 09:00:00,Mobile
User_18,view,2021-01-10 09:00:00,Mobile
User_154,view,2021-01-10 09:00:00,Desktop
User_125,view,2021-01-10 09:00:00,Mobile
User_129,purchase,2021-01-10 09:00:00,Mobile
User_33,view,2021-01-10 09:00:00,Desktop
User_123,cart,2021-01-10 10:00:00,Desktop
User_60,purchase,2021-01-10 10:00:00,Desktop
User_94,cart,2021-01-10 10:00:00,Mobile
User_49,view,2021-01-10 10:00:00,Desktop
User_183,cart,2021-01-10 10:00:00,Mobile
User_166,view,2021-01-10 10:00:00,Mobile
User_2,view,2021-01-10 10:00:00,Desktop
User_189,view,2021-01-10 10:00:00,Mobile
User_71,cart,2021-01-10 10:00:00,Desktop
User_191,cart,2021-01-10 11:00:00,Mobile
User_88,cart,2021-01-10 11:00:00,Mobile
User_79,view,2021-01-10 11:00:00,Mobile
User_28,cart,2021-01-10 11:00:00,Mobile
User_25,view,2021-01-10 11:00:00,Desktop
User_103,cart,2021-01-10 11:00:00,Desktop
User_1,cart,2021-01-10 11:00:00,Mobile
User_143,purchase,2021-01-10 11:00:00,Desktop
User_76,purchase,2021-01-10 12:00:00,Mobile
User_194,cart,2021-01-10 12:00:00,Desktop
User_23,purchase,2021-01-10 12:00:00,Desktop
User_174,view,2021-01-10 12:00:00,Mobile
User_156,purchase,2021-01-10 12:00:00,Mobile
User_190,view,2021-01-10 12:00:00,Desktop
User_105,cart,2021-01-10 12:00:00,Mobile
User_40,purchase,2021-01-10 12:00:00,Desktop
User_4,cart,2021-01-10 12:00:00,Mobile
User_9,cart,2021-01-10 12:00:00,Mobile
User_160,cart,2021-01-10 12:00:00,Desktop
User_174,view,2021-01-10 13:00:00,Desktop
User_190,view,2021-01-10 13:00:00,Desktop
User_63,view,2021-01-10 13:00:00,Mobile
User_82,purchase,2021-01-10 13:00:00,Mobile
User_148,cart,2021-01-10 13:00:00,Mobile
User_18,purchase,2021-01-10 13:00:00,Desktop
User_40,view,2021-01-10 14:00:00,Desktop
User_194,view,2021-01-10 14:00:00,Mobile
User_105,view,2021-01-10 14:00:00,Desktop
User_82,purchase,2021-01-10 14:00:00,Mobile
User_192,cart,2021-01-10 14:00:00,Desktop
User_163,view,2021-01-10 14:00:00,Mobile
User_19,view,2021-01-10 14:00:00,Mobile
User_47,view,2021-01-10 15:00:00,Desktop
User_23,view,2021-01-10 15:00:00,Mobile
User_37,view,2021-01-10 15:00:00,Desktop
User_55,purchase,2021-01-10 16:00:00,Mobile
User_65,purchase,2021-01-10 16:00:00,Desktop
User_99,view,2021-01-10 16:00:00,Mobile
User_105,purchase,2021-01-10 16:00:00,Desktop
User_33,cart,2021-01-10 16:00:00,Desktop
User_88,purchase,2021-01-10 16:00:00,Desktop
User_167,cart,2021-01-10 16:00:00,Mobile
User_108,view,2021-01-10 16:00:00,Desktop
User_137,view,2021-01-10 16:00:00,Mobile
User_133,view,2021-01-10 16:00:00,Mobile
User_132,cart,2021-01-10 17:00:00,Mobile
User_47,cart,2021-01-10 17:00:00,Mobile
User_128,view,2021-01-10 17:00:00,Desktop
User_6,cart,2021-01-10 17:00:00,Desktop
User_160,purchase,2021-01-10 18:00:00,Desktop
User_152,view,2021-01-10 18:00:00,Mobile
User_168,purchase,2021-01-10 18:00:00,Desktop
User_72,view,2021-01-10 18:00:00,Desktop
User_19,purchase,2021-01-10 18:00:00,Desktop
User_18,purchase,2021-01-10 18:00:00,Desktop
User_50,view,2021-01-10 19:00:00,Mobile
User_147,purchase,2021-01-10 19:00:00,Desktop
User_32,cart,2021-01-10 19:00:00,Desktop
User_30,view,2021-01-10 19:00:00,Mobile
User_163,cart,2021-01-10 19:00:00,Desktop
User_58,purchase,2021-01-10 19:00:00,Mobile
User_18,purchase,2021-01-10 20:00:00,Desktop
User_97,cart,2021-01-10 20:00:00,Desktop
User_182,purchase,2021-01-10 20:00:00,Desktop
User_175,view,2021-01-10 20:00:00,Mobile
User_9,purchase,2021-01-10 21:00:00,Desktop
User_174,view,2021-01-10 21:00:00,Desktop
User_61,view,2021-01-10 21:00:00,Mobile
User_34,view,2021-01-10 21:00:00,Mobile
User_32,view,2021-01-10 21:00:00,Mobile
User_117,cart,2021-01-10 22:00:00,Mobile
User_137,purchase,2021-01-10 22:00:00,Desktop
User_1,cart,2021-01-10 22:00:00,Mobile
User_40,cart,2021-01-10 22:00:00,Mobile
User_87,cart,2021-01-10 22:00:00,Mobile
User_105,view,2021-01-10 22:00:00,Mobile
User_158,cart,2021-01-10 22:00:00,Desktop
User_171,purchase,2021-01-10 23:00:00,Mobile
User_64,cart,2021-01-10 23:00:00,Mobile
User_55,view,2021-01-10 23:00:00,Desktop
User_38,view,2021-01-10 23:00:00,Desktop
User_58,cart,2021-01-10 23:00:00,Mobile
User_64,cart,2021-01-10 23:00:00,Mobile
User_14,view,2021-01-11 00:00:00,Mobile
User_53,purchase,2021-01-11 00:00:00,Mobile
User_36,purchase,2021-01-11 00:00:00,Mobile
User_53,view,2021-01-11 00:00:00,Desktop
User_183,cart,2021-01-11 00:00:00,Mobile
User_126,cart,2021-01-11 00:00:00,Desktop
User_62,cart,2021-01-11 00:00:00,Mobile
User_44,cart,2021-01-11 00:00:00,Mobile
User_80,purchase,2021-01-11 00:00:00,Mobile
User_22,cart,2021-01-11 01:00:00,Desktop
User_86,cart,2021-01-11 01:00:00,Desktop
User_41,purchase,2021-01-11 01:00:00,Mobile
User_133,view,2021-01-11 01:00:00,Desktop
User_84,purchase,2021-01-11 01:00:00,Mobile
User_140,purchase,2021-01-11 01:00:00,Desktop
User_137,view,2021-01-11 01:00:00,Desktop
User_10,purchase,2021-01-11 01:00:00,Mobile
User_173,purchase,2021-01-11 01:00:00,Mobile
User_39,view,2021-01-11 01:00:00,Mobile
User_34,view,2021-01-11 02:00:00,Mobile
User_33,purchase,2021-01-11 02:00:00,Desktop
User_53,cart,2021-01-11 02:00:00,Mobile
User_161,purchase,2021-01-11 02:00:00,Mobile
User_87,view,2021-01-11 02:00:00,Desktop
User_24,view,2021-01-11 02:00:00,Mobile
User_20,purchase,2021-01-11 02:00:00,Desktop
User_62,purchase,2021-01-11 03:00:00,Mobile
User_172,view,2021-01-11 03:00:00,Desktop
User_69,cart,2021-01-11 04:00:00,Desktop
User_25,cart,2021-01-11 04:00:00,Desktop
User_21,view,2021-01-11 04:00:00,Desktop
User_90,cart,2021-01-11 04:00:00,Desktop
User_107,purchase,2021-01-11 04:00:00,Mobile
User_11,purchase,2021-01-11 04:00:00,Desktop
User_28,purchase,2021-01-11 04:00:00,Mobile
User_180,view,2021-01-11 04:00:00,Desktop
User_51,cart,2021-01-11 04:00:00,Mobile
User_74,view,2021-01-11 04:00:00,Mobile
User_64,view,2021-01-11 04:00:00,Desktop
User_173,view,2021-01-11 05:00:00,Desktop
User_92,purchase,2021-01-11 05:00:00,Mobile
User_8,purchase,2021-01-11 05:00:00,Desktop
User_110,cart,2021-01-11 06:00:00,Mobile
User_72,view,2021-01-11 06:00:00,Mobile
User_133,view,2021-01-11 06:00:00,Desktop
User_55,cart,2021-01-11 06:00:00,Mobile
User_106,view,2021-01-11 06:00:00,Desktop
User_53,cart,2021-01-11 06:00:00,Desktop
User_7,purchase,2021-01-11 06:00:00,Mobile
User_193,purchase,2021-01-11 06:00:00,Desktop
User_39,view,2021-01-11 07:00:00,Mobile
User_55,purchase,2021-01-11 07:00:00,Desktop
User_56,cart,2021-01-11 07:00:00,Mobile
User_93,view,2021-01-11 07:00:00,Desktop
User_199,cart,2021-01-11 08:00:00,Desktop
User_149,view,2021-01-11 08:00:00,Mobile
User_151,cart,2021-01-11 08:00:00,Desktop
User_148,view,2021-01-11 09:00:00,Mobile
User_10,cart,2021-01-11 09:00:00,Mobile
User_179,purchase,2021-01-11 09:00:00,Mobile
User_195,view,2021-01-11 09:00:00,Mobile
User_163,view,2021-01-11 10:00:00,Mobile
User_192,cart,2021-01-11 10:00:00,Desktop
User_13,purchase,2021-01-11 10:00:00,Mobile
User_193,view,2021-01-11 10:00:00,Mobile
User_130,view,2021-01-11 10:00:00,Desktop
User_177,view,2021-01-11 10:00:00,Desktop
User_198,purchase,2021-01-11 11:00:00,Desktop
User_89,cart,2021-01-11 11:00:00,Desktop
User_7,view,2021-01-11 11:00:00,Desktop
User_141,view,2021-01-11 11:00:00,Mobile
User_136,view,2021-01-11 11:00:00,Desktop
User_46,cart,2021-01-11 11:00:00,Desktop
User_83,view,2021-01-11 12:00:00,Mobile
User_51,view,2021-01-11 12:00:00,Desktop
User_71,purchase,2021-01-11 12:00:00,Mobile
User_196,cart,2021-01-11 12:00:00,Desktop
User_165,cart,2021-01-11 12:00:00,Mobile
User_66,view,2021-01-11 12:00:00,Mobile
User_60,purchase,2021-01-11 13:00:00,Mobile
User_40,view,2021-01-11 13:00:00,Mobile
User_79,cart,2021-01-11 13:00:00,Mobile
User_13,purchase,2021-01-11 13:00:00,Desktop
User_197,view,2021-01-11 13:00:00,Desktop
User_174,purchase,2021-01-11 13:00:00,Desktop
User_171,cart,2021-01-11 13:00:00,Mobile
User_191,view,2021-01-11 14:00:00,Desktop
User_168,purchase,2021-01-11 14:00:00,Desktop
User_105,view,2021-01-11 15:00:00,Mobile
User_80,view,2021-01-11 15:00:00,Desktop
User_18,cart,2021-01-11 15:00:00,Mobile
User_97,view,2021-01-11 15:00:00,Desktop
User_12,view,2021-01-11 15:00:00,Desktop
User_63,cart,2021-01-11 15:00:00,Mobile
User_96,view,2021-01-11 15:00:00,Desktop
User_22,view,2021-01-11 15:00:00,Desktop
User_199,cart,2021-01-11 16:00:00,Mobile
User_198,cart,2021-01-11 16:00:00,Mobile
User_72,purchase,2021-01-11 16:00:00,Desktop
User_38,purchase,2021-01-11 16:00:00,Mobile
User_121,view,2021-01-11 16:00:00,Desktop
User_24,cart,2021-01-11 17:00:00,Desktop
User_28,purchase,2021-01-11 17:00:00,Mobile
User_105,purchase,2021-01-11 17:00:00,Desktop
User_122,view,2021-01-11 17:00:00,Mobile
User_109,view,2021-01-11 17:00:00,Desktop
User_122,purchase,2021-01-11 17:00:00,Mobile
User_54,cart,2021-01-11 18:00:00,Desktop
User_149,purchase,2021-01-11 18:00:00,Mobile
User_23,purchase,2021-01-11 18:00:00,Mobile
User_92,cart,2021-01-11 18:00:00,Desktop
User_156,view,2021-01-11 19:00:00,Mobile
User_157,view,2021-01-11 19:00:00,Desktop
User_49,view,2021-01-11 19:00:00,Desktop
User_150,view,2021-01-11 19:00:00,Desktop
User_148,cart,2021-01-11 19:00:00,Mobile
User_65,cart,2021-01-11 20:00:00,Desktop
User_12,view,2021-01-11 20:00:00,Mobile
User_114,view,2021-01-11 20:00:00,Mobile
User_162,view,2021-01-11 20:00:00,Mobile
User_145,purchase,2021-01-11 20:00:00,Desktop
User_173,view,2021-01-11 20:00:00,Mobile
User_168,cart,2021-01-11 20:00:00,Desktop
User_101,purchase,2021-01-11 20:00:00,Desktop
User_194,purchase,2021-01-11 20:00:00,Desktop
User_96,cart,2021-01-11 20:00:00,Desktop
User_45,view,2021-01-11 20:00:00,Desktop
User_143,cart,2021-01-11 20:00:00,Desktop
User_107,view,2021-01-11 20:00:00,Mobile
User_163,view,2021-01-11 21:00:00,Desktop
User_134,cart,2021-01-11 21:00:00,Desktop
User_93,purchase,2021-01-11 21:00:00,Mobile
User_35,cart,2021-01-11 21:00:00,Mobile
User_128,cart,2021-01-11 21:00:00,Mobile
User_75,purchase,2021-01-11 21:00:00,Desktop
User_175,purchase,2021-01-11 21:00:00,Mobile
User_11,cart,2021-01-11 22:00:00,Mobile
User_147,cart,2021-01-11 22:00:00,Desktop
User_131,cart,2021-01-11 22:00:00,Mobile
User_85,purchase,2021-01-11 22:00:00,Desktop
User_59,view,2021-01-11 22:00:00,Desktop
User_116,purchase,2021-01-11 22:00:00,Desktop
User_22,cart,2021-01-11 22:00:00,Desktop
User_180,purchase,2021-01-11 22:00:00,Desktop
User_66,cart,2021-01-11 22:00:00,Desktop
User_26,cart,2021-01-11 22:00:00,Mobile
User_196,cart,2021-01-11 22:00:00,Mobile
User_196,view,2021-01-11 23:00:00,Mobile
User_117,purchase,2021-01-11 23:00:00,Mobile
User_67,cart,2021-01-11 23:00:00,Desktop
User_60,purchase,2021-01-11 23:00:00,Desktop
User_135,cart,2021-01-11 23:00:00,Desktop
User_48,cart,2021-01-11 23:00:00,Mobile
User_199,view,2021-01-11 23:00:00,Mobile
User_151,purchase,2021-01-12 00:00:00,Desktop
User_37,cart,2021-01-12 00:00:00,Desktop
User_56,cart,2021-01-12 00:00:00,Mobile
User_48,view,2021-01-12 00:00:00,Desktop
User_32,view,2021-01-12 00:00:00,Mobile
User_170,view,2021-01-12 00:00:00,Desktop
User_139,view,2021-01-12 01:00:00,Mobile
User_129,purchase,2021-01-12 01:00:00,Mobile
User_63,cart,2021-01-12 01:00:00,Mobile
User_139,purchase,2021-01-12 01:00:00,Desktop
User_108,cart,2021-01-12 02:00:00,Desktop
User_11,purchase,2021-01-12 02:00:00,Desktop
User_84,view,2021-01-12 02:00:00,Mobile
User_4,view,2021-01-12 02:00:00,Desktop
User_1,cart,2021-01-12 02:00:00,Desktop
User_82,cart,2021-01-12 02:00:00,Desktop
User_86,cart,2021-01-12 03:00:00,Mobile
User_168,purchase,2021-01-12 03:00:00,Mobile
User_121,purchase,2021-01-12 03:00:00,Desktop
User_37,view,2021-01-12 03:00:00,Desktop
User_74,purchase,2021-01-12 03:00:00,Desktop
User_137,view,2021-01-12 03:00:00,Desktop
User_199,cart,2021-01-12 03:00:00,Desktop
User_161,view,2021-01-12 04:00:00,Desktop
User_108,view,2021-01-12 04:00:00,Desktop
User_99,purchase,2021-01-12 04:00:00,Mobile
User_199,cart,2021-01-12 04:00:00,Mobile
User_111,purchase,2021-01-12 04:00:00,Mobile
User_99,view,2021-01-12 04:00:00,Desktop
User_22,cart,2021-01-12 05:00:00,Mobile
User_7,view,2021-01-12 05:00:00,Desktop
User_14,cart,2021-01-12 05:00:00,Mobile
User_92,purchase,2021-01-12 05:00:00,Mobile
User_68,view,2021-01-12 05:00:00,Mobile
User_118,purchase,2021-01-12 05:00:00,Mobile
User_65,cart,2021-01-12 05:00:00,Mobile
User_166,view,2021-01-12 05:00:00,Desktop
User_8,view,2021-01-12 05:00:00,Desktop
User_189,purchase,2021-01-12 06:00:00,Desktop
User_51,cart,2021-01-12 06:00:00,Desktop
User_154,cart,2021-01-12 06:00:00,Mobile
User_70,view,2021-01-12 06:00:00,Desktop
User_31,view,2021-01-12 06:00:00,Mobile
